KCDR3_83,4.93568706,1.94303539,2.78675147
KCDR3_84,3.35499946,-18.2999416,1.10287278
KCDR3_85,10.3350012,14.0713355,-1.27289428
KCDR3_86,-9.94811365,7.82284507,20.2213084
KCDR3_87,-2.31989322,-2.34931036,-4.69987707
KCDR3_88,-3.52296423,-20.9243948,-7.99368702
KCDR3_89,18.4203789,1.96360464,5.9346781
KCDR3_90,15.5634929,7.90871279,5.29378707
KCDR3_91,15.2066782,10.8262419,12.7719666
KCDR3_92,15.3271744,-9.93244068,7.54730982
KCDR3_93,16.2779319,0.636104158,8.18754138
KCDR3_94,11.9141291,-11.3197567,0.719035867
KCDR3_95,7.78017014,-23.643276,-1.0809117
KCDR3_96,13.5759593,10.9574876,0.111598001
KCDR3_97,19.2782567,3.24274613,1.74631424
KCDR3_98,16.3727509,13.4113122,9.29442521
KCDR3_99,16.7328298,-9.03117354,3.71161067
KCDR3_100,8.96573107,-7.14418534,-3.56164199
KCDR3_101,5.11983927,-25.1407764,-4.27693209
KCDR3_102,10.8587451,-16.4468273,-7.57882802
KCDR3_103,-11.3256347,-7.24831457,9.14862313
KCDR3_104,-10.7371186,-2.03997106,9.27362682
KCDR3_105,-16.045669,-1.86505561,15.5713523
KCDR3_106,-14.0280019,-18.5996603,5.09743388
KCDR3_107,-13.065843,-11.067983,-9.32066444
KCDR3_108,6.12573369,11.7147891,2.23747822
KCDR3_109,-12.1442654,-19.7700736,7.94147403
KCDR3_110,0.57617355,5.868595,12.8130151
KCDR3_111,-1.74291941,-14.3141804,15.143201
KCDR3_112,16.6951643,-21.5311324,-21.1765028
KCDR3_113,20.2415228,-14.9184396,-13.6590577
KCDR3_114,11.9283593,-31.4564854,-10.4774323
KCDR3_115,9.45900948,-5.53546906,-7.03577364
KCDR3_116,8.20308167,-0.0295786387,-5.72955995
KCDR3_117,6.15939755,-17.6625768,-6.29282434
KCDR3_118,9.86821772,-7.80992917,-9.98505622
KCDR3_119,4.46295101,-18.4753436,18.3999713
KCDR3_120,13.8811666,1.71659732,16.6392877
KCDR3_121,11.8949871,-15.7025732,13.6604752
KCDR3_122,3.66043858,0.0066226002,14.4889574
KCDR3_123,4.45375241,5.32941581,14.142581
KCDR3_124,1.66179904,-12.0516068,14.7774719
KCDR3_125,12.1847321,-18.6438907,-0.267078691
KCDR3_126,11.3526918,-12.4704766,-0.424806079
KCDR3_127,5.99191347,-29.0319574,-0.412548876
KCDR3_128,8.94000439,-20.211537,12.7652213
KCDR3_129,-10.4059181,-3.76843315,16.0485113
KCDR3_130,-8.17143911,-17.0815088,10.1867631
KCDR3_131,-0.302022085,23.7367733,-32.5907576
KCDR3_132,-10.5671827,2.19218915,-16.8148049
KCDR3_133,-7.5783972,7.72752723,-16.339905
KCDR3_134,-14.6301001,10.602479,-12.6662317
KCDR3_135,-14.4391769,-9.62572158,-16.7539873
KCDR3_136,-11.8695659,0.183062837,-19.3936395
KCDR3_137,-0.0886444848,0.751065725,-15.653221
KCDR3_138,-3.02363174,-6.21183611,-21.3836335
KCDR3_139,2.46553275,6.73733232,-22.5886774
KCDR3_140,9.34659819,4.58642498,-12.7099383
KCDR3_141,7.07750956,9.24158815,-12.185394
KCDR3_142,6.35669441,-7.74483167,-15.6601419
KCDR3_143,-17.1615994,5.30775067,-10.1745692
KCDR3_144,-8.53573686,10.3442011,-5.23061047
KCDR3_145,-7.63371565,9.07524041,-4.34537616
KCDR3_146,-11.2797322,-8.37125749,-8.38875263
KCDR3_147,-17.5846979,-5.99963985,-5.16550414
KCDR3_148,8.33844045,-11.072282,-19.9504393
KCDR3_149,-10.7088376,-7.40549805,-16.5787801
KCDR3_150,-3.42031548,-2.63813948,-8.0573699
KCDR3_151,-4.53661774,-19.2523773,-10.6500541
KCDR3_152,-17.0090708,-2.48804914,-21.2502593
KCDR3_153,-10.250346,3.33361317,-13.7829237
KCDR3_154,-12.0573259,-16.0515693,-15.94873
KCDR3_155,-0.704951596,-2.53684401,-14.3923156
KCDR3_156,-3.94897277,-21.0374825,-15.2810431
KCDR3_157,1.05659859,-11.4097533,-18.2635464
KCDR3_158,5.6185927,5.36043205,-3.79144433
KCDR3_159,4.20393268,-9.38463439,-3.57062817
KCDR3_160,0.696622193,-5.69091495,-9.35875898
KCDR3_161,0.057243261,-0.400082859,-8.118986
KCDR3_162,-2.42596808,-16.107833,-11.075432
KCDR3_163,-19.1377035,-3.09434968,1.0339986
KCDR3_164,-25.0771418,-4.09629305,7.62854252
KCDR3_165,-21.0860561,-20.5400424,-2.18295585
KCDR3_166,-11.3180933,0.556252895,3.30365901
KCDR3_167,-14.0423394,-16.9119989,-0.0388138012
KCDR3_168,-20.210196,-4.49331478,-0.0386407031
KCDR3_169,-5.79622352,-9.33773107,-1.92504782
KCDR3_170,-5.46480308,-4.21479454,0.609742215
KCDR3_171,-8.98160641,-21.0152087,-4.93377554
KCDR3_172,28.5417424,-4.96386337,13.0379529
KCDR3_173,29.5788225,0.107266212,11.6405825
KCDR3_174,28.9225339,1.27155943,20.1338354
KCDR3_175,24.686354,-16.3881479,12.1997231
KCDR3_176,36.0291589,-3.82519245,-4.38411722
KCDR3_177,32.0250538,-22.0765178,-4.90523913
KCDR3_178,20.5884308,-4.02197541,-19.4556214
KCDR3_179,17.2466696,-17.4557925,-18.5010893
KCDR3_180,41.9040381,-14.4932378,-1.48087661
KCDR3_181,44.4290568,-15.10221,9.7636936
KCDR3_182,38.0160588,-30.5022761,0.660138636
KCDR3_183,20.8122651,-43.1586914,-1.75890421
KCDR3_184,-21.2113707,-55.80036,3.50869596
KCDR3_185,5.49401511,-48.7460351,9.03608561
KCDR3_186,-14.2326682,-47.5315607,-26.4522648
KCDR3_187,7.6770081,-40.1149169,-36.2460084
KCDR3_188,11.0408183,-32.5394799,-33.2482044
KCDR3_189,4.54379479,-47.3051935,-26.2328582
KCDR3_190,-7.44893914,-8.08945088,-41.7809236
KCDR3_191,7.25413558,-11.4339757,-39.2181688
KCDR3_192,8.11456075,-11.2444556,-37.6510811
KCDR3_193,6.41696261,-20.2722473,-38.8726679
KCDR3_194,-2.09782057,-26.2803198,-41.2280924
KCDR3_195,40.6640696,-9.98906207,-15.4844032
KCDR3_196,-34.0947944,-43.3635309,-30.1340597
KCDR3_197,-46.0253667,-28.9754715,-32.6723403
KCDR3_198,-28.8584804,-19.8130062,-61.7000987
KCDR3_199,20.589331,-74.0187044,55.344159
